order_id,delivery_partner_id,delivery_time_minutes,delivery_status
4670530333,"2024-05-30 18:06:58",73412,"2024-05-30 18:09:58"
4961370923,"2024-02-04 16:25:26",95563,"2024-02-04 16:20:26"
8946821991,"2024-04-29 12:12:27",7047,"2024-04-29 12:12:27"
5720622852,"2023-04-16 14:59:16",41385,"2023-04-16 15:01:16"
7305353953,"2024-01-04 08:41:14",79920,"2024-01-04 08:13:14"
1402723627,"2024-05-16 05:09:13",29946,"2024-05-16 04:55:13"
9820620357,"2023-12-05 10:32:47",19268,"2023-12-05 10:27:47"
1930286155,"2024-09-02 20:32:02",22959,"2024-09-02 20:26:02"
6759029950,"2023-12-03 13:06:14",27838,"2023-12-03 13:02:14"
9032188284,"2023-08-24 19:56:01",45176,"2023-08-24 19:45:01"
9490161602,"2023-04-26 12:17:47",35300,"2023-04-26 12:22:47"
8565257085,"2023-09-24 21:00:44",74770,"2023-09-24 21:04:44"
4884845960,"2023-09-05 13:07:44",39010,"2023-09-05 13:11:44"
6181604084,"2023-10-22 04:22:32",63800,"2023-10-22 04:25:32"
2718508408,"2023-08-04 04:22:55",47220,"2023-08-04 04:07:55"
8354866000,"2024-02-15 18:49:22",19057,"2024-02-15 18:41:22"
8025728977,"2024-08-15 16:07:16",66000,"2024-08-15 16:10:16"
6531356394,"2023-05-09 14:46:55",92872,"2023-05-09 14:46:55"
5489184758,"2024-03-15 15:35:26",69415,"2024-03-15 15:36:26"
1377599881,"2024-08-17 10:12:54",17690,"2024-08-17 10:15:54"
227162938,"2024-04-18 07:23:08",43553,"2024-04-18 07:25:08"
3449083612,"2023-11-10 13:02:44",65165,"2023-11-10 12:49:44"
5662514948,"2023-05-20 03:03:48",58053,"2023-05-20 03:08:48"
2034571482,"2024-02-20 20:43:09",86556,"2024-02-20 20:28:09"
348782569,"2023-09-23 08:56:21",88218,"2023-09-23 08:45:21"
8697396531,"2023-10-23 18:52:21",59371,"2023-10-23 18:54:21"
3538455450,"2024-09-05 21:28:40",63154,"2024-09-05 21:29:40"
7513290139,"2023-05-21 18:51:42",96784,"2023-05-21 18:52:42"
8320461939,"2024-04-17 04:34:13",63519,"2024-04-17 04:38:13"
8217899522,"2024-10-08 11:51:14",15587,"2024-10-08 11:51:14"
4217056877,"2024-03-26 20:02:46",94995,"2024-03-26 19:54:46"
3684167813,"2024-09-13 08:31:52",82021,"2024-09-13 08:33:52"
5351904164,"2024-08-06 16:31:48",98439,"2024-08-06 16:26:48"
2731829604,"2024-02-12 20:25:18",85333,"2024-02-12 20:28:18"
7162485958,"2023-12-06 18:42:13",64568,"2023-12-06 18:42:13"
4830502113,"2024-01-26 15:01:09",8022,"2024-01-26 15:02:09"
9797013595,"2024-05-16 00:23:43",35734,"2024-05-16 00:14:43"
9487843345,"2024-06-11 06:39:15",82632,"2024-06-11 06:35:15"
2148242015,"2023-05-01 00:33:24",13676,"2023-05-01 00:04:24"
7465258008,"2023-10-25 21:48:48",63335,"2023-10-25 21:34:48"
8875274470,"2024-04-20 17:03:48",54978,"2024-04-20 16:38:48"
7049717910,"2024-05-11 05:56:42",10931,"2024-05-11 05:58:42"
4829897426,"2023-06-05 01:07:37",93475,"2023-06-05 01:10:37"
3532186218,"2023-08-08 14:16:04",34900,"2023-08-08 14:15:04"
6897674900,"2024-05-13 13:05:01",5998,"2024-05-13 13:08:01"
163895717,"2023-11-02 04:58:21",45284,"2023-11-02 05:01:21"
9857592403,"2023-10-24 11:55:41",36569,"2023-10-24 11:51:41"
2521197661,"2024-02-20 01:05:46",49637,"2024-02-20 00:48:46"
488314125,"2023-04-05 18:41:51",60702,"2023-04-05 18:28:51"
5073549838,"2024-04-28 08:19:04",20915,"2024-04-28 08:15:04"
6399568661,"2023-12-17 21:18:56",45002,"2023-12-17 21:19:56"
3672658084,"2024-05-10 14:07:48",66143,"2024-05-10 14:07:48"
8273236145,"2024-09-02 16:08:41",8874,"2024-09-02 16:06:41"
3411233779,"2024-04-13 23:18:45",33913,"2024-04-13 23:22:45"
8024667539,"2024-07-22 06:24:11",26395,"2024-07-22 06:12:11"
6112199794,"2024-09-21 21:06:43",75415,"2024-09-21 21:00:43"
9484473160,"2023-04-25 21:53:46",38707,"2023-04-25 21:44:46"
9729709418,"2023-03-30 05:33:05",43891,"2023-03-30 05:38:05"
7900224799,"2024-07-03 05:25:31",45482,"2024-07-03 05:12:31"
1821414490,"2024-10-21 07:44:08",55493,"2024-10-21 07:45:08"
5813507399,"2024-04-15 09:16:04",13303,"2024-04-15 09:21:04"
3928003125,"2023-12-07 13:58:43",40065,"2023-12-07 13:43:43"
5271866987,"2024-08-27 01:43:03",15044,"2024-08-27 01:45:03"
9794537731,"2023-05-27 13:13:31",23014,"2023-05-27 13:10:31"
4852718488,"2024-04-29 20:56:44",71839,"2024-04-29 20:57:44"
8300546273,"2023-09-05 10:29:24",80645,"2023-09-05 10:27:24"
976104194,"2024-05-07 22:46:34",65001,"2024-05-07 22:16:34"
5373961125,"2024-11-01 04:06:48",72609,"2024-11-01 04:01:48"
6056126973,"2024-07-02 22:45:53",84012,"2024-07-02 22:45:53"
6352881332,"2024-01-22 23:24:41",21808,"2024-01-22 23:20:41"
1643234106,"2024-09-12 04:21:26",63857,"2024-09-12 04:06:26"
8697966993,"2024-03-02 06:22:49",45795,"2024-03-02 06:00:49"
2276061263,"2024-10-06 17:12:05",25181,"2024-10-06 17:12:05"
4045613782,"2023-08-09 08:41:43",29650,"2023-08-09 08:36:43"
2959828441,"2024-03-15 18:17:14",80243,"2024-03-15 18:13:14"
3514589876,"2023-10-17 21:20:10",24168,"2023-10-17 21:20:10"
9444081952,"2023-11-27 01:19:59",88637,"2023-11-27 01:16:59"
8183959589,"2023-12-16 14:45:59",80408,"2023-12-16 14:41:59"
1712832927,"2024-03-16 02:50:19",60377,"2024-03-16 02:36:19"
8162867215,"2024-08-24 15:50:13",53830,"2024-08-24 15:45:13"
4160230443,"2024-04-15 04:18:39",41222,"2024-04-15 04:13:39"
9787535949,"2023-04-02 14:27:48",20817,"2023-04-02 14:17:48"
3423995261,"2023-05-06 21:54:32",50959,"2023-05-06 21:50:32"
1523343168,"2024-07-21 19:12:11",41110,"2024-07-21 19:08:11"
1948066291,"2024-10-02 22:15:43",33207,"2024-10-02 22:12:43"
2021361582,"2024-05-20 14:04:16",88680,"2024-05-20 13:48:16"
7491420331,"2024-05-22 03:38:45",81340,"2024-05-22 03:30:45"
994840771,"2023-10-15 23:25:35",22900,"2023-10-15 23:11:35"
6277344634,"2024-07-23 19:55:11",98138,"2024-07-23 19:33:11"
4092653338,"2024-04-24 14:21:22",30910,"2024-04-24 14:26:22"
7213712604,"2023-11-17 07:12:37",25295,"2023-11-17 07:16:37"
7326709115,"2023-11-26 01:01:32",46549,"2023-11-26 00:54:32"
9419789569,"2024-07-17 10:53:23",54029,"2024-07-17 10:53:23"
5388191488,"2024-03-31 04:19:25",38734,"2024-03-31 04:07:25"
9065873433,"2023-10-23 19:37:27",61365,"2023-10-23 19:27:27"
4627342297,"2023-08-28 11:06:50",47725,"2023-08-28 11:01:50"
4286971111,"2024-05-27 03:31:40",7124,"2024-05-27 03:36:40"
645282074,"2023-05-25 23:54:35",19843,"2023-05-25 23:55:35"
7260939789,"2023-10-28 14:00:51",13059,"2023-10-28 13:55:51"
1716322448,"2023-09-06 16:26:18",66774,"2023-09-06 16:23:18"
4293959647,"2023-10-03 21:33:36",72576,"2023-10-03 21:34:36"
3331935300,"2023-06-15 21:56:22",14328,"2023-06-15 21:54:22"
1775389576,"2024-03-10 06:52:09",59128,"2024-03-10 06:53:09"
8194774262,"2024-10-06 07:02:32",19069,"2024-10-06 06:52:32"
3615279775,"2023-11-01 18:40:36",33091,"2023-11-01 18:41:36"
11467999,"2023-04-23 19:11:26",1908,"2023-04-23 18:57:26"
3971267196,"2024-01-14 02:58:53",59116,"2024-01-14 02:54:53"
1584863963,"2024-07-21 18:48:06",70947,"2024-07-21 18:31:06"
1557893814,"2024-04-02 13:05:33",60172,"2024-04-02 13:01:33"
8172695964,"2024-07-07 09:38:06",52140,"2024-07-07 09:36:06"
7462800868,"2023-10-19 18:12:14",39973,"2023-10-19 17:44:14"
5438961669,"2024-09-10 05:55:18",67068,"2024-09-10 05:38:18"
4904849001,"2023-11-30 06:05:13",8244,"2023-11-30 06:00:13"
4816980820,"2023-03-27 20:59:31",28954,"2023-03-27 20:41:31"
9004078716,"2023-08-21 08:57:05",60691,"2023-08-21 08:57:05"
8350353728,"2024-01-25 08:23:43",73339,"2024-01-25 08:18:43"
1204084245,"2023-09-26 02:04:11",55802,"2023-09-26 01:48:11"
4142209897,"2023-09-07 20:15:27",6857,"2023-09-07 20:15:27"
125551624,"2024-08-12 21:44:30",16319,"2024-08-12 21:44:30"
9970545044,"2023-08-08 22:43:41",81093,"2023-08-08 22:38:41"
7976032064,"2024-05-03 16:18:32",39126,"2024-05-03 16:16:32"
8691567542,"2024-06-27 09:10:11",87207,"2024-06-27 09:05:11"
3592747590,"2024-04-24 12:58:13",92032,"2024-04-24 12:29:13"
7495753437,"2023-06-02 00:45:35",20625,"2023-06-02 00:45:35"
3965847120,"2023-05-05 15:11:43",60885,"2023-05-05 15:09:43"
9365984533,"2024-06-25 19:59:13",40460,"2024-06-25 20:02:13"
2948242102,"2023-10-12 15:12:53",55456,"2023-10-12 15:14:53"
6161193691,"2023-05-30 13:50:08",22997,"2023-05-30 13:55:08"
5964122835,"2024-03-29 18:26:05",98433,"2024-03-29 18:29:05"
8879377902,"2024-03-09 06:21:43",61662,"2024-03-09 06:26:43"
8158068874,"2024-07-25 20:55:13",93613,"2024-07-25 20:41:13"
7039570964,"2024-04-13 03:42:23",40041,"2024-04-13 03:30:23"
5482913265,"2024-08-08 15:41:48",84976,"2024-08-08 15:30:48"
1018255782,"2024-09-08 06:45:07",35907,"2024-09-08 06:25:07"
8441505853,"2023-11-10 08:33:55",58002,"2023-11-10 08:31:55"
3850018395,"2023-06-09 21:00:07",42851,"2023-06-09 20:45:07"
4884197611,"2023-04-19 19:48:09",4714,"2023-04-19 19:23:09"
5321849748,"2024-03-01 00:28:24",43163,"2024-03-01 00:33:24"
9808738347,"2024-03-28 23:50:11",81334,"2024-03-28 23:53:11"
8727249149,"2023-06-27 00:35:22",16796,"2023-06-27 00:38:22"
2772154780,"2024-07-18 14:51:59",74237,"2024-07-18 14:52:59"
9128056381,"2024-06-10 07:32:02",95005,"2024-06-10 07:32:02"
4461463308,"2023-06-16 08:11:25",43141,"2023-06-16 08:11:25"
5636483988,"2024-01-29 17:51:04",73517,"2024-01-29 17:52:04"
1532065529,"2023-12-07 06:45:36",1354,"2023-12-07 06:43:36"
9933994647,"2024-02-27 06:51:56",46871,"2024-02-27 06:50:56"
4823026749,"2024-08-08 15:58:46",97537,"2024-08-08 16:02:46"
7453442245,"2024-09-08 06:50:25",69200,"2024-09-08 06:47:25"
6519941559,"2024-05-10 19:57:01",88898,"2024-05-10 19:57:01"
3798769654,"2024-09-28 12:38:14",96996,"2024-09-28 12:42:14"
5034289521,"2024-05-15 13:17:17",98165,"2024-05-15 13:19:17"
6971088688,"2023-07-18 11:14:19",33387,"2023-07-18 11:05:19"
5650184107,"2023-06-21 08:32:44",60066,"2023-06-21 08:32:44"
5770410311,"2023-12-31 10:31:35",96121,"2023-12-31 10:33:35"
274530126,"2023-04-08 22:34:31",35596,"2023-04-08 22:12:31"
4819831152,"2024-09-22 19:59:16",97045,"2024-09-22 19:55:16"
6977688323,"2023-06-07 22:27:08",77691,"2023-06-07 22:22:08"
2035952734,"2023-04-17 19:37:33",1616,"2023-04-17 19:38:33"
3665334102,"2024-11-04 01:34:31",6292,"2024-11-04 01:28:31"
1862413314,"2024-05-31 16:29:45",3855,"2024-05-31 16:26:45"
4466643926,"2024-04-08 20:49:57",37936,"2024-04-08 20:48:57"
4470717835,"2023-07-08 00:39:18",80246,"2023-07-08 00:36:18"
3018086191,"2024-02-07 16:13:05",86332,"2024-02-07 16:11:05"
2447983559,"2024-10-03 21:25:07",68149,"2024-10-03 20:58:07"
5116322704,"2024-06-20 04:42:38",24469,"2024-06-20 04:38:38"
8941550852,"2024-04-20 22:22:04",18037,"2024-04-20 22:19:04"
8026773850,"2023-10-23 19:37:23",22178,"2023-10-23 19:34:23"
2102402075,"2024-07-14 05:41:01",81176,"2024-07-14 05:46:01"
989844439,"2023-07-23 12:06:05",77083,"2023-07-23 12:08:05"
8426805628,"2023-04-17 22:52:34",88737,"2023-04-17 22:54:34"
7662188403,"2023-05-09 07:55:06",80894,"2023-05-09 07:47:06"
9141654140,"2023-07-14 14:12:04",38063,"2023-07-14 14:11:04"
5696947751,"2023-11-06 03:49:25",58100,"2023-11-06 03:48:25"
8953871540,"2023-11-14 16:36:02",62193,"2023-11-14 16:31:02"
1767778760,"2023-04-14 03:41:44",57806,"2023-04-14 03:41:44"
5516201271,"2024-07-10 14:39:12",32490,"2024-07-10 14:41:12"
9358248664,"2023-12-20 00:15:54",52315,"2023-12-20 00:18:54"
1530424665,"2023-04-21 23:51:46",53811,"2023-04-21 23:49:46"
7816293360,"2023-07-27 18:16:35",81753,"2023-07-27 18:14:35"
1602396548,"2024-09-10 00:01:19",64637,"2024-09-09 23:59:19"
7938126128,"2023-06-16 08:41:00",50175,"2023-06-16 08:42:00"
271744331,"2023-08-21 04:10:18",30354,"2023-08-21 04:12:18"
387311360,"2023-08-07 03:10:16",7081,"2023-08-07 03:11:16"
1286123100,"2023-12-31 00:13:40",19279,"2023-12-31 00:10:40"
4832392771,"2023-11-02 14:58:52",33654,"2023-11-02 14:55:52"
4800106448,"2023-12-10 05:27:22",38774,"2023-12-10 05:31:22"
5500008514,"2024-05-03 18:24:17",48166,"2024-05-03 18:25:17"
7879575037,"2024-01-07 12:37:33",85162,"2024-01-07 12:32:33"
50845914,"2023-04-09 04:34:56",95031,"2023-04-09 04:37:56"
9766990467,"2023-06-30 08:41:31",18483,"2023-06-30 08:33:31"
4215602937,"2023-10-04 05:45:08",38381,"2023-10-04 05:44:08"
238484255,"2024-04-11 04:20:43",87590,"2024-04-11 04:18:43"
3293988248,"2024-09-29 08:26:45",19751,"2024-09-29 07:57:45"
5296157775,"2024-07-27 10:37:02",68713,"2024-07-27 10:34:02"
1143489067,"2023-09-14 17:18:41",68548,"2023-09-14 17:21:41"
8524452029,"2023-11-07 01:22:32",65655,"2023-11-07 01:15:32"
4256779885,"2023-06-01 17:37:29",71100,"2023-06-01 17:39:29"
7744686996,"2023-09-27 22:17:59",4886,"2023-09-27 21:55:59"
5427462399,"2024-06-21 14:19:00",87698,"2024-06-21 14:15:00"
8596751747,"2024-03-09 06:43:08",95854,"2024-03-09 06:44:08"
4746468643,"2023-08-17 19:52:04",5235,"2023-08-17 19:51:04"
3010047327,"2023-12-15 20:29:52",65599,"2023-12-15 20:24:52"
1236959246,"2024-10-06 20:41:02",76379,"2024-10-06 20:37:02"
6600422315,"2023-09-19 00:41:15",46137,"2023-09-19 00:38:15"
3227252410,"2024-02-16 08:09:12",66386,"2024-02-16 08:11:12"
6972292408,"2023-11-16 06:12:14",46413,"2023-11-16 05:55:14"
7562754470,"2024-02-15 23:48:04",46136,"2024-02-15 23:47:04"
7361971676,"2023-08-23 01:06:18",18979,"2023-08-23 01:02:18"
8875605037,"2023-09-27 10:20:27",16915,"2023-09-27 10:16:27"
8508253527,"2024-09-05 21:23:09",11048,"2024-09-05 21:11:09"
6798775600,"2023-10-09 23:08:35",81032,"2023-10-09 22:54:35"
3624810422,"2024-08-10 01:29:44",83193,"2024-08-10 01:25:44"
4740213452,"2024-02-22 13:01:12",85085,"2024-02-22 12:49:12"
3825468344,"2023-04-09 08:21:44",35824,"2023-04-09 08:19:44"
902245665,"2024-08-08 08:26:01",25868,"2024-08-08 08:28:01"
6874299189,"2023-08-14 11:48:32",38460,"2023-08-14 11:45:32"
1127125313,"2023-12-15 19:45:22",81996,"2023-12-15 19:36:22"
3606548818,"2023-05-12 05:10:09",90473,"2023-05-12 05:08:09"
5750044154,"2024-09-16 23:01:01",71543,"2024-09-16 22:50:01"
3872847781,"2023-09-16 20:53:34",45099,"2023-09-16 20:55:34"
5939554684,"2023-06-11 16:51:08",71726,"2023-06-11 16:47:08"
676412814,"2024-07-26 03:45:27",88453,"2024-07-26 03:45:27"
4248390724,"2023-08-22 20:44:51",49698,"2023-08-22 20:35:51"
8938687150,"2023-04-25 06:30:28",99357,"2023-04-25 06:35:28"
7898867047,"2023-05-03 15:38:52",51564,"2023-05-03 15:31:52"
2142065357,"2024-01-27 08:04:34",1749,"2024-01-27 08:04:34"
9024719693,"2024-06-06 19:41:30",96400,"2024-06-06 19:40:30"
8976616698,"2023-08-23 03:38:08",46211,"2023-08-23 03:36:08"
8792586840,"2023-06-14 15:29:28",44722,"2023-06-14 15:26:28"
5375387413,"2023-04-04 23:44:41",53977,"2023-04-04 23:42:41"
4252164097,"2023-09-28 07:24:17",11104,"2023-09-28 07:16:17"
8423273411,"2023-05-23 23:24:33",81864,"2023-05-23 23:24:33"
2551179741,"2024-04-10 02:43:31",50120,"2024-04-10 02:29:31"
227511348,"2024-08-01 16:02:56",90637,"2024-08-01 16:01:56"
4434464045,"2023-09-22 00:21:24",84509,"2023-09-22 00:21:24"
7041011843,"2024-02-06 01:03:34",79645,"2024-02-06 01:03:34"
6510283268,"2024-06-12 01:55:22",59772,"2024-06-12 01:57:22"
6853654698,"2023-08-06 11:41:58",57378,"2023-08-06 11:36:58"
9338996795,"2024-01-09 18:38:36",85003,"2024-01-09 18:40:36"
7346145952,"2024-03-12 19:33:44",32434,"2024-03-12 19:37:44"
6497069610,"2024-04-10 17:34:57",80825,"2024-04-10 17:32:57"
1741402363,"2024-06-12 11:31:45",29182,"2024-06-12 11:29:45"
4825878367,"2024-10-07 14:23:11",96209,"2024-10-07 14:23:11"
7019011442,"2023-06-30 19:50:42",15863,"2023-06-30 19:54:42"
1674463798,"2024-09-21 13:49:34",17663,"2024-09-21 13:43:34"
305684588,"2024-08-25 20:12:28",70029,"2024-08-25 19:56:28"
5967495442,"2024-07-18 15:47:29",7004,"2024-07-18 15:36:29"
2571047526,"2023-06-19 00:25:51",45704,"2023-06-19 00:30:51"
7784811086,"2024-09-07 06:50:07",83254,"2024-09-07 06:26:07"
7942005230,"2023-03-25 08:41:32",44185,"2023-03-25 08:31:32"
6653543195,"2023-09-15 15:20:44",68173,"2023-09-15 15:09:44"
397928918,"2024-09-14 04:28:21",80520,"2024-09-14 04:13:21"
776120140,"2023-11-12 04:19:53",28491,"2023-11-12 04:03:53"
8293188779,"2024-10-16 10:06:02",71056,"2024-10-16 10:08:02"
178737268,"2023-06-18 20:04:44",66743,"2023-06-18 20:05:44"
5246598523,"2023-11-22 17:30:33",67554,"2023-11-22 17:04:33"
1172544737,"2023-11-24 07:56:36",27338,"2023-11-24 07:46:36"
6419533291,"2023-07-28 05:17:16",32799,"2023-07-28 05:15:16"
882083749,"2023-06-18 13:13:28",42317,"2023-06-18 13:09:28"
3185510401,"2024-10-14 00:40:10",60744,"2024-10-14 00:36:10"
7760767006,"2023-08-19 12:14:44",88497,"2023-08-19 12:19:44"
3833878150,"2024-06-23 19:33:35",27906,"2024-06-23 19:07:35"
369899578,"2023-08-19 14:32:49",85235,"2023-08-19 14:31:49"
1944466212,"2024-09-09 14:20:49",77615,"2024-09-09 14:21:49"
4064447117,"2024-02-25 22:53:59",36940,"2024-02-25 22:34:59"
1553685597,"2024-10-28 01:13:04",246,"2024-10-28 00:43:04"
3682284811,"2024-07-18 21:10:10",10177,"2024-07-18 21:13:10"
291439357,"2023-04-11 02:33:39",8626,"2023-04-11 02:30:39"
8285784194,"2024-09-30 15:59:01",72635,"2024-09-30 15:57:01"
5058742647,"2024-09-17 23:55:30",25730,"2024-09-17 23:51:30"
6917020296,"2024-07-10 22:03:57",41276,"2024-07-10 22:00:57"
6671181961,"2023-10-13 05:51:23",46269,"2023-10-13 05:49:23"
5123439997,"2024-02-15 19:15:33",55720,"2024-02-15 19:13:33"
8510183245,"2024-10-01 21:02:57",94891,"2024-10-01 21:07:57"
6081384585,"2024-03-04 04:20:00",96881,"2024-03-04 04:19:00"
4423613746,"2023-08-27 18:20:35",1185,"2023-08-27 18:11:35"
1530472691,"2024-08-09 14:46:38",7489,"2024-08-09 14:35:38"
7009303199,"2024-02-25 10:59:03",72585,"2024-02-25 10:51:03"
5386652055,"2024-04-16 15:47:06",4038,"2024-04-16 15:40:06"
4413239746,"2023-04-10 07:54:44",21923,"2023-04-10 07:41:44"
4988875078,"2023-07-23 16:16:57",3617,"2023-07-23 16:02:57"
1617565217,"2024-06-01 13:02:43",5577,"2024-06-01 13:03:43"
392038758,"2024-07-23 18:58:20",62825,"2024-07-23 18:50:20"
1828727552,"2024-03-26 14:54:53",92001,"2024-03-26 14:51:53"
7119397338,"2024-10-28 23:13:36",39725,"2024-10-28 23:10:36"
2611271708,"2024-04-26 05:47:58",54792,"2024-04-26 05:44:58"
7162509481,"2024-10-17 01:06:37",20373,"2024-10-17 01:11:37"
131913576,"2023-10-17 03:12:39",27197,"2023-10-17 03:10:39"
6627201490,"2023-12-10 15:17:32",31046,"2023-12-10 15:06:32"
4644950813,"2023-08-21 09:27:19",2614,"2023-08-21 09:22:19"
9434934993,"2024-08-09 07:39:04",95990,"2024-08-09 07:26:04"
2556317798,"2023-09-14 04:03:55",76160,"2023-09-14 04:05:55"
2826150539,"2023-11-05 10:47:11",19554,"2023-11-05 10:42:11"
4283803308,"2023-12-08 04:32:17",29754,"2023-12-08 04:28:17"
6873424093,"2024-02-10 23:29:46",61533,"2024-02-10 23:28:46"
4741294126,"2024-09-05 08:38:06",84476,"2024-09-05 08:37:06"
4967241271,"2023-05-03 22:56:20",73253,"2023-05-03 22:55:20"
9554079946,"2023-12-23 10:10:12",90188,"2023-12-23 10:10:12"
4601205399,"2023-07-14 20:39:51",36629,"2023-07-14 20:34:51"
5633967304,"2024-01-30 19:48:01",93942,"2024-01-30 19:33:01"
4168163237,"2023-07-06 00:56:47",32090,"2023-07-06 00:44:47"
5924297360,"2024-09-09 22:27:31",50579,"2024-09-09 22:12:31"
2120299901,"2024-06-12 09:41:04",35726,"2024-06-12 09:45:04"
1070876534,"2024-02-21 19:08:21",14388,"2024-02-21 19:12:21"
7032280048,"2023-09-15 22:35:31",41473,"2023-09-15 22:32:31"
156346853,"2023-03-30 09:28:22",16610,"2023-03-30 09:13:22"
6873267326,"2024-02-10 08:11:23",63685,"2024-02-10 08:03:23"
1370661468,"2023-09-27 02:24:46",83004,"2023-09-27 02:20:46"
3612128358,"2024-04-24 23:28:39",63526,"2024-04-24 23:29:39"
1736953222,"2024-02-18 14:21:30",46700,"2024-02-18 14:11:30"
9107923488,"2023-11-20 05:11:01",22157,"2023-11-20 05:07:01"
4378877600,"2023-11-27 11:43:25",31527,"2023-11-27 11:29:25"
3232762361,"2023-07-24 15:45:05",89153,"2023-07-24 15:47:05"
1831641377,"2024-03-19 04:39:41",48691,"2024-03-19 04:29:41"
562428866,"2023-04-17 20:00:17",47688,"2023-04-17 19:46:17"
4607715908,"2024-08-24 23:10:27",22498,"2024-08-24 23:03:27"
4804575203,"2023-05-23 22:19:41",32008,"2023-05-23 21:56:41"
8287234948,"2024-10-07 08:04:35",4824,"2024-10-07 08:01:35"
6074452586,"2023-09-01 08:50:26",11946,"2023-09-01 08:46:26"
6821790656,"2024-08-03 13:23:35",64612,"2024-08-03 13:22:35"
7821942520,"2024-02-13 00:13:16",11136,"2024-02-13 00:12:16"
3012496270,"2023-04-06 04:04:57",96443,"2023-04-06 04:04:57"
8980370750,"2023-09-15 15:05:03",29273,"2023-09-15 15:04:03"
6535672015,"2023-05-05 09:00:49",91217,"2023-05-05 08:55:49"
6999060704,"2023-04-28 16:18:23",29169,"2023-04-28 16:11:23"
9403732731,"2024-05-26 16:07:08",97526,"2024-05-26 16:03:08"
5649255352,"2024-10-30 23:52:54",42987,"2024-10-30 23:50:54"
5034409841,"2023-08-15 03:50:51",71481,"2023-08-15 03:32:51"
9072111617,"2024-09-15 22:27:56",7933,"2024-09-15 22:30:56"
9556880451,"2023-10-08 11:34:54",26471,"2023-10-08 11:39:54"
4602796463,"2024-09-12 05:44:17",15486,"2024-09-12 05:39:17"
6061353924,"2024-03-03 22:23:37",5451,"2024-03-03 22:26:37"
4366519080,"2023-05-29 18:06:41",71938,"2023-05-29 18:10:41"
1324817141,"2023-08-17 22:12:37",88990,"2023-08-17 22:14:37"
5419080144,"2024-11-01 16:54:12",87381,"2024-11-01 16:59:12"
8813470284,"2024-01-04 05:30:34",39091,"2024-01-04 05:35:34"
3182992799,"2023-10-18 14:25:00",26718,"2023-10-18 14:12:00"
7792996715,"2024-01-03 15:09:47",57039,"2024-01-03 15:14:47"
6962624734,"2023-04-27 09:17:43",32296,"2023-04-27 09:12:43"
5948662456,"2023-06-29 18:47:14",39614,"2023-06-29 18:45:14"
3395675979,"2023-06-10 16:07:50",8303,"2023-06-10 16:10:50"
7550368787,"2023-12-30 18:17:47",25992,"2023-12-30 18:05:47"
8357671697,"2024-04-14 00:55:08",16324,"2024-04-14 00:56:08"
9600704922,"2023-11-13 12:50:56",40938,"2023-11-13 12:51:56"
9915229426,"2024-02-03 02:57:57",7428,"2024-02-03 02:57:57"
9927474026,"2023-03-28 04:33:24",85439,"2023-03-28 04:20:24"
6310535397,"2023-05-26 18:03:19",8620,"2023-05-26 18:03:19"
8045941430,"2023-05-24 15:22:03",43620,"2023-05-24 15:22:03"
4390394582,"2024-11-02 11:38:29",97518,"2024-11-02 11:38:29"
5062545226,"2023-11-28 04:33:44",54305,"2023-11-28 04:36:44"
2836701831,"2024-06-13 14:31:45",84057,"2024-06-13 14:27:45"
4115492281,"2024-01-07 01:52:47",99505,"2024-01-07 01:51:47"
3554645781,"2024-04-25 15:24:42",64263,"2024-04-25 15:15:42"
3983605701,"2024-01-27 12:52:20",58335,"2024-01-27 12:43:20"
8581516385,"2023-12-14 19:49:41",29947,"2023-12-14 19:49:41"
8290229112,"2024-03-09 05:16:27",29611,"2024-03-09 05:19:27"
1195560119,"2023-04-03 17:36:14",6698,"2023-04-03 17:33:14"
5077327994,"2023-08-01 20:23:55",93285,"2023-08-01 20:26:55"
2945185661,"2023-07-09 12:18:20",6710,"2023-07-09 12:20:20"
3951005873,"2024-10-03 15:09:55",73170,"2024-10-03 15:14:55"
3490816523,"2024-01-27 20:43:17",16914,"2024-01-27 20:28:17"
6739114301,"2023-03-26 18:28:22",10714,"2023-03-26 18:26:22"
5728818155,"2023-11-03 01:18:05",40143,"2023-11-03 01:10:05"
7713651693,"2023-08-07 02:16:01",17257,"2023-08-07 02:11:01"
5452048621,"2024-10-22 15:43:22",51769,"2024-10-22 15:28:22"
2297027645,"2024-04-17 21:11:49",67885,"2024-04-17 21:16:49"
2438302298,"2023-04-24 00:33:48",96633,"2023-04-24 00:18:48"
578811216,"2024-06-18 10:55:42",5169,"2024-06-18 10:37:42"
8684710720,"2023-09-12 02:36:31",45070,"2023-09-12 02:37:31"
1249797614,"2024-06-27 18:44:11",18282,"2024-06-27 18:43:11"
8013026217,"2023-03-21 12:41:23",53586,"2023-03-21 12:41:23"
5421697986,"2023-05-26 02:49:40",87496,"2023-05-26 02:45:40"
8922741261,"2024-08-11 00:54:08",48378,"2024-08-11 00:53:08"
3441102335,"2023-11-04 00:39:33",47299,"2023-11-04 00:39:33"
6065607924,"2024-05-08 08:32:44",13007,"2024-05-08 08:33:44"
5153395650,"2023-03-23 15:38:35",19704,"2023-03-23 15:34:35"
2215235447,"2024-09-16 17:21:09",26672,"2024-09-16 17:25:09"
5678676134,"2024-09-21 15:46:00",90181,"2024-09-21 15:50:00"
