customer_id,total_orders,first_order,last_order
6081270,1,"2023-08-29 13:05:04","2023-08-29 13:05:04"
65134271,3,"2023-11-17 22:17:49","2024-05-15 05:35:36"
243838,3,"2023-08-01 20:07:55","2023-12-05 10:13:47"
74761384,2,"2024-02-12 05:29:12","2024-04-09 14:08:50"
42432226,2,"2024-04-09 02:07:11","2024-08-15 02:54:26"
54338574,2,"2023-07-24 22:30:03","2024-07-27 20:15:20"
23794330,3,"2023-06-26 13:17:29","2024-06-11 06:16:15"
57537308,3,"2023-03-31 00:13:37","2024-07-12 00:41:44"
6812439,3,"2023-05-23 22:54:26","2024-07-16 10:47:30"
91566278,3,"2023-06-14 15:09:28","2024-01-27 21:13:51"
38615653,2,"2024-03-03 01:59:51","2024-10-24 21:20:11"
69863493,5,"2023-09-07 22:24:10","2024-09-15 00:08:35"
32809328,2,"2024-04-05 03:00:07","2024-08-04 13:03:07"
13581527,3,"2023-08-30 09:48:17","2024-06-09 04:29:32"
88252625,2,"2024-10-01 09:14:18","2024-10-17 06:18:51"
98246574,3,"2023-08-18 21:12:53","2024-10-18 17:00:08"
75860724,2,"2023-06-13 14:39:57","2024-08-16 13:12:40"
78053306,1,"2023-03-17 18:51:57","2023-03-17 18:51:57"
30447453,4,"2023-04-06 07:37:41","2024-07-23 17:11:45"
85476508,1,"2024-10-01 01:17:29","2024-10-01 01:17:29"
14632090,3,"2023-09-23 18:15:02","2024-09-11 23:57:55"
22694456,5,"2023-10-02 04:06:47","2024-10-10 09:25:22"
85474732,1,"2023-05-07 10:21:06","2023-05-07 10:21:06"
41155125,4,"2023-06-21 12:46:33","2024-06-18 15:23:30"
80862136,4,"2023-04-06 12:22:30","2024-07-21 18:56:11"
10210309,1,"2024-07-11 11:40:20","2024-07-11 11:40:20"
48167795,2,"2024-02-06 16:10:43","2024-09-03 22:45:37"
44174426,1,"2023-06-09 12:10:20","2023-06-09 12:10:20"
46208150,4,"2023-09-12 08:53:53","2024-06-18 20:01:36"
26285589,7,"2023-05-21 18:41:42","2024-09-23 05:09:07"
13585482,3,"2024-04-09 21:50:29","2024-09-28 20:06:11"
6992801,1,"2024-05-18 15:03:26","2024-05-18 15:03:26"
37802267,1,"2023-10-17 05:34:18","2023-10-17 05:34:18"
36428139,2,"2023-03-18 08:18:44","2023-03-20 18:18:25"
81229704,1,"2024-08-14 06:21:10","2024-08-14 06:21:10"
40277444,3,"2023-08-03 20:45:13","2024-05-04 18:20:04"
24000329,1,"2023-11-23 12:34:22","2023-11-23 12:34:22"
2058037,4,"2023-10-02 09:29:52","2024-10-31 18:23:21"
85354059,4,"2023-05-12 04:48:09","2024-06-06 14:26:05"
84456355,3,"2023-05-01 15:46:52","2024-02-25 16:07:58"
83023956,2,"2024-02-16 07:53:12","2024-03-11 12:32:17"
35988028,4,"2023-04-15 20:02:46","2024-01-27 19:44:55"
54923640,6,"2023-11-03 06:17:43","2024-11-02 08:51:51"
97770901,3,"2023-06-23 12:23:20","2024-10-10 19:27:15"
67340606,3,"2023-06-10 10:33:47","2024-10-15 15:50:00"
99707100,3,"2023-06-06 21:29:26","2023-10-02 16:46:07"
25713335,2,"2024-04-26 02:03:57","2024-08-24 15:27:13"
78725001,4,"2023-06-12 00:26:35","2024-04-19 21:38:18"
13122744,1,"2023-10-15 20:26:10","2023-10-15 20:26:10"
30891209,1,"2024-04-07 02:34:51","2024-04-07 02:34:51"
38244021,1,"2024-03-25 01:29:32","2024-03-25 01:29:32"
13071673,2,"2023-07-21 00:30:42","2024-07-03 23:35:41"
35358395,3,"2023-03-24 04:38:22","2024-08-06 06:44:30"
1719710,2,"2023-06-29 04:47:55","2023-09-18 12:08:26"
95372766,3,"2023-07-05 04:10:43","2023-11-22 13:01:16"
33034249,2,"2023-09-24 20:51:44","2023-09-28 14:29:27"
41878908,4,"2023-04-02 18:57:48","2023-11-12 20:03:13"
52085702,4,"2023-06-15 10:25:23","2024-10-24 05:41:04"
89699655,3,"2023-07-23 07:24:40","2024-10-17 19:48:51"
66440188,1,"2024-08-07 00:05:21","2024-08-07 00:05:21"
95001589,2,"2023-05-06 23:07:29","2024-05-27 18:40:01"
32054313,4,"2023-11-24 13:24:41","2024-10-16 06:10:47"
66932104,4,"2023-09-20 09:46:52","2024-05-02 21:28:42"
65570302,3,"2024-08-05 15:22:23","2024-09-12 21:42:22"
30823988,6,"2023-05-15 12:29:43","2024-10-09 07:00:06"
68714053,2,"2023-05-08 06:18:49","2023-08-19 05:59:43"
12184293,1,"2023-08-22 07:49:07","2023-08-22 07:49:07"
61002154,1,"2023-05-05 00:35:33","2023-05-05 00:35:33"
4394659,2,"2024-02-27 02:32:38","2024-05-05 09:52:12"
18140588,2,"2023-12-16 23:01:42","2024-01-05 02:05:57"
26844216,5,"2023-07-13 21:02:59","2024-09-12 04:06:44"
95334407,2,"2023-09-15 14:53:44","2024-06-17 21:03:29"
59094034,4,"2024-02-22 09:01:52","2024-07-20 08:44:16"
74682740,4,"2023-04-11 01:17:20","2024-07-12 18:52:29"
40305293,3,"2023-04-16 08:23:43","2024-06-10 14:24:22"
96989204,4,"2023-05-29 04:05:50","2024-09-07 06:42:34"
97678578,4,"2023-08-23 23:22:54","2024-01-08 07:33:48"
85518832,5,"2024-02-08 02:50:48","2024-05-03 03:46:06"
79764458,5,"2023-03-29 14:40:35","2024-11-03 04:48:42"
1200365,2,"2023-06-07 13:30:04","2024-08-17 11:54:42"
48730063,2,"2023-10-13 23:38:34","2023-12-10 10:34:10"
19275474,2,"2023-05-19 13:35:25","2023-08-04 09:15:27"
15529446,2,"2023-05-14 07:57:31","2023-07-29 09:53:46"
51669263,3,"2023-10-31 04:53:31","2024-03-06 11:57:35"
6150721,5,"2023-10-28 06:44:45","2024-09-13 02:31:41"
30367559,1,"2024-09-08 20:08:07","2024-09-08 20:08:07"
65618148,2,"2023-04-12 15:11:35","2024-07-01 00:54:01"
37759707,3,"2023-07-14 07:37:28","2024-10-19 19:54:37"
35435896,1,"2024-04-23 16:11:59","2024-04-23 16:11:59"
41395224,1,"2024-01-22 19:05:23","2024-01-22 19:05:23"
73428596,2,"2023-03-22 23:08:39","2024-08-29 01:39:23"
62323608,4,"2023-11-22 13:26:45","2024-06-13 14:15:45"
18986315,1,"2024-06-28 16:56:00","2024-06-28 16:56:00"
18326028,1,"2024-06-26 16:29:40","2024-06-26 16:29:40"
73392739,3,"2023-03-21 19:55:00","2024-05-02 03:12:20"
13760839,5,"2023-03-21 19:45:16","2024-06-10 02:03:34"
35690581,2,"2023-03-22 02:45:18","2024-04-06 06:07:59"
21701991,7,"2023-03-24 06:16:52","2024-09-04 08:02:43"
55094848,1,"2024-04-26 20:38:36","2024-04-26 20:38:36"
68941950,5,"2023-05-30 14:19:46","2024-10-15 13:14:58"
57523973,3,"2023-08-18 18:41:22","2024-06-17 18:13:50"
10663246,2,"2023-05-22 11:53:45","2024-06-01 13:09:54"
45028365,2,"2023-03-27 06:42:59","2023-12-28 16:43:38"
8241122,4,"2023-12-14 19:30:41","2024-07-21 20:11:14"
58170168,3,"2023-07-05 12:19:11","2024-10-29 19:38:02"
64722323,1,"2023-07-09 14:00:48","2023-07-09 14:00:48"
97141762,2,"2024-05-26 05:24:47","2024-10-15 02:26:39"
11047835,4,"2023-03-28 19:57:09","2024-08-30 06:54:42"
43295656,4,"2023-03-25 20:13:10","2024-11-03 16:41:57"
9195970,1,"2023-03-16 08:10:44","2023-03-16 08:10:44"
48511124,2,"2023-03-30 10:56:02","2024-04-15 02:48:52"
41073776,2,"2023-11-21 12:48:18","2024-01-29 10:54:13"
48418662,4,"2023-06-28 21:29:31","2024-10-16 15:56:16"
80761521,3,"2023-03-31 19:04:39","2023-09-22 12:58:20"
22846435,1,"2024-09-20 13:30:47","2024-09-20 13:30:47"
35133191,1,"2024-03-15 13:35:58","2024-03-15 13:35:58"
74172010,3,"2023-05-04 19:19:43","2024-04-08 00:45:25"
84937877,2,"2023-07-11 03:03:24","2024-08-23 11:53:24"
72089140,3,"2023-04-16 00:26:28","2024-10-17 07:38:55"
12507907,2,"2023-06-21 15:23:37","2023-08-04 18:34:57"
19741509,4,"2023-06-13 13:37:42","2024-08-07 20:09:41"
59240916,2,"2023-10-01 08:51:12","2024-03-24 14:45:54"
11143197,4,"2023-07-01 02:42:43","2024-06-10 01:20:43"
14207332,2,"2024-02-19 04:44:03","2024-06-13 02:17:05"
52032226,2,"2023-07-16 02:33:21","2024-05-03 21:25:40"
95364457,4,"2023-05-14 23:08:30","2024-05-24 14:58:37"
34839913,3,"2024-03-13 05:17:39","2024-07-11 07:02:45"
60698094,3,"2023-03-19 23:47:20","2024-06-08 11:59:34"
18229949,1,"2024-07-14 08:42:33","2024-07-14 08:42:33"
99160348,2,"2023-08-24 15:43:08","2024-08-27 20:15:26"
59518795,3,"2023-04-09 08:22:53","2024-08-01 00:28:18"
17939362,1,"2023-09-20 01:05:39","2023-09-20 01:05:39"
469006,3,"2023-11-11 15:50:53","2024-05-27 03:23:40"
46378942,1,"2023-09-24 14:15:04","2023-09-24 14:15:04"
40858753,2,"2023-07-02 06:49:46","2024-08-04 14:20:41"
62679120,3,"2023-04-11 02:13:39","2024-03-02 22:50:09"
6668498,2,"2023-09-06 11:49:56","2024-09-26 10:17:58"
89036169,3,"2023-08-12 06:32:49","2024-01-22 20:01:10"
13465850,3,"2023-10-12 11:17:23","2024-02-13 01:25:09"
55060796,3,"2023-07-18 20:40:32","2024-04-05 09:50:05"
99734256,3,"2023-10-04 07:00:43","2024-09-11 00:18:18"
12867472,2,"2023-10-14 17:48:54","2024-04-27 17:40:20"
92306841,4,"2023-06-12 05:44:25","2024-06-28 10:40:06"
1705969,2,"2023-10-31 03:35:39","2024-02-12 06:56:34"
30042971,2,"2023-10-08 07:25:22","2024-10-01 03:21:09"
48778633,3,"2023-06-23 08:12:16","2023-10-08 11:26:54"
98225598,5,"2023-06-10 01:44:16","2024-06-26 11:29:47"
65895091,3,"2023-05-22 08:29:28","2024-03-13 21:43:46"
19145354,1,"2024-06-26 12:36:19","2024-06-26 12:36:19"
33871107,3,"2023-10-25 00:11:05","2024-06-01 21:54:06"
6856445,2,"2023-07-07 23:42:08","2023-07-31 08:28:13"
30979436,2,"2023-04-29 18:14:35","2024-10-13 00:37:39"
63349378,1,"2023-11-03 09:38:26","2023-11-03 09:38:26"
24517523,1,"2024-06-29 02:58:57","2024-06-29 02:58:57"
44557943,2,"2023-05-03 14:54:29","2023-09-07 20:00:27"
38671747,2,"2023-04-06 14:27:46","2023-11-13 17:50:55"
6867315,2,"2023-11-15 04:16:13","2023-12-21 01:28:43"
42989999,3,"2023-10-27 01:20:12","2024-10-15 05:22:12"
82854537,3,"2023-09-01 04:15:52","2024-09-16 08:29:24"
44562310,3,"2023-07-14 01:58:44","2023-10-08 04:09:20"
4378755,3,"2023-11-17 16:40:52","2024-08-29 23:35:57"
63360864,5,"2023-03-28 07:24:51","2024-07-17 18:55:41"
3410758,1,"2023-03-27 11:28:42","2023-03-27 11:28:42"
3786105,2,"2023-12-10 07:21:34","2024-04-18 13:28:11"
9419030,1,"2024-04-19 19:38:25","2024-04-19 19:38:25"
10857389,4,"2023-07-27 14:54:16","2024-09-28 04:10:41"
6579892,4,"2023-05-04 18:35:27","2024-10-26 14:35:25"
81808190,4,"2023-06-08 22:26:55","2024-07-19 00:58:05"
25128143,7,"2023-03-18 12:00:39","2024-01-27 20:17:17"
2875442,1,"2024-02-10 11:44:52","2024-02-10 11:44:52"
23976957,1,"2024-05-04 16:33:12","2024-05-04 16:33:12"
91312072,2,"2023-12-15 19:19:22","2024-06-02 00:20:24"
47274329,4,"2023-06-10 23:54:52","2024-01-13 09:26:19"
52913011,2,"2023-08-25 10:14:30","2024-08-25 06:07:25"
60757351,3,"2023-11-26 19:26:31","2024-03-16 18:58:00"
91590001,2,"2023-10-12 02:21:02","2024-10-30 16:37:32"
26412689,1,"2024-09-17 05:59:27","2024-09-17 05:59:27"
47125914,2,"2023-05-12 22:14:40","2024-01-06 07:43:13"
26303194,4,"2023-08-12 10:41:14","2024-10-19 12:16:02"
43307488,1,"2024-05-06 11:58:12","2024-05-06 11:58:12"
88739922,4,"2023-09-15 02:34:20","2024-04-29 17:49:09"
54730270,4,"2023-06-18 15:12:00","2024-09-03 04:50:19"
93617659,3,"2023-07-09 06:12:54","2024-05-19 02:21:08"
76533277,2,"2023-05-31 07:00:00","2024-01-10 07:54:01"
61406908,1,"2024-01-20 20:37:11","2024-01-20 20:37:11"
21409946,3,"2023-03-27 11:18:08","2024-10-04 21:08:49"
69761993,3,"2023-11-15 18:46:57","2024-01-08 03:21:32"
96903782,4,"2023-06-20 03:28:07","2024-08-02 18:00:51"
75836905,3,"2023-05-09 13:29:26","2024-01-25 01:04:27"
98211325,2,"2024-04-18 13:18:14","2024-07-01 23:42:15"
88684966,1,"2023-03-30 05:26:58","2023-03-30 05:26:58"
93563435,6,"2023-03-22 02:12:29","2024-09-09 01:52:04"
58979427,2,"2024-05-19 02:58:20","2024-10-04 03:41:44"
63971358,3,"2023-06-03 06:52:14","2024-07-24 19:01:49"
35782051,2,"2023-07-06 03:33:08","2024-09-30 03:23:06"
77007315,4,"2023-08-25 00:58:39","2024-08-31 13:06:53"
1603358,3,"2023-06-11 14:12:56","2023-09-05 23:05:17"
13494314,2,"2023-08-09 22:14:42","2024-07-09 03:05:36"
64932019,2,"2023-10-18 13:04:32","2024-07-08 14:00:52"
45166203,4,"2023-05-17 11:01:22","2024-05-03 13:04:47"
701493,3,"2023-04-14 03:46:30","2024-06-18 23:21:18"
29265216,1,"2023-08-20 19:02:24","2023-08-20 19:02:24"
53636086,4,"2023-10-27 07:19:26","2024-10-05 17:21:33"
47625855,6,"2023-06-23 09:33:06","2024-10-16 06:51:41"
48281892,4,"2023-04-02 03:45:11","2024-06-28 08:57:17"
76830090,1,"2023-08-19 14:41:57","2023-08-19 14:41:57"
48409448,2,"2023-11-10 08:12:55","2024-05-21 02:04:06"
75490147,2,"2024-08-15 00:38:15","2024-08-27 07:17:45"
91550885,4,"2023-05-28 08:30:25","2024-06-15 15:52:32"
90743791,1,"2024-01-03 04:02:09","2024-01-03 04:02:09"
59207798,2,"2023-04-07 02:30:48","2024-09-19 17:04:31"
81822494,3,"2023-07-13 01:07:54","2024-03-10 16:58:45"
89619421,3,"2024-01-31 02:45:25","2024-10-25 23:30:56"
61982521,5,"2023-06-26 21:13:15","2024-04-20 07:41:40"
74572121,1,"2024-04-21 13:15:43","2024-04-21 13:15:43"
1562083,2,"2023-12-29 19:19:39","2024-09-12 04:16:57"
93938425,4,"2023-06-07 08:48:45","2024-08-17 04:42:54"
49617892,3,"2023-05-02 21:32:37","2024-10-18 04:31:16"
20951294,1,"2023-09-20 00:43:50","2023-09-20 00:43:50"
31923338,2,"2023-08-29 20:55:54","2024-09-10 22:33:39"
15417130,1,"2024-02-10 08:25:16","2024-02-10 08:25:16"
7288562,3,"2023-08-24 18:13:31","2024-09-16 09:57:14"
54222320,2,"2023-04-26 10:29:47","2023-06-22 02:54:54"
17521263,1,"2023-12-18 12:09:20","2023-12-18 12:09:20"
82770142,1,"2024-11-03 10:59:49","2024-11-03 10:59:49"
92404798,6,"2023-05-25 18:55:12","2024-02-10 00:13:32"
52075070,2,"2023-10-24 02:12:18","2024-08-09 21:38:00"
35434373,3,"2023-09-06 13:44:20","2023-12-24 09:20:20"
63262519,4,"2023-05-30 10:49:32","2024-03-11 12:51:36"
3897936,5,"2023-06-02 17:35:56","2024-10-01 20:56:57"
81091233,2,"2024-02-27 00:21:45","2024-05-28 05:42:27"
63630649,2,"2023-11-16 23:07:52","2024-03-03 20:35:10"
30788486,2,"2024-05-13 05:20:17","2024-05-17 18:25:15"
80517784,6,"2023-06-13 19:36:13","2024-03-28 23:16:24"
42781544,2,"2024-07-06 11:07:05","2024-07-15 21:18:58"
2928026,1,"2023-12-17 09:36:04","2023-12-17 09:36:04"
25665997,1,"2024-07-10 13:12:50","2024-07-10 13:12:50"
77035814,4,"2023-04-12 12:45:55","2024-06-28 12:35:57"
74038361,2,"2024-03-31 22:52:56","2024-04-16 04:39:11"
68307253,1,"2023-09-26 01:35:06","2023-09-26 01:35:06"
15599514,1,"2023-06-26 11:26:10","2023-06-26 11:26:10"
29973346,5,"2023-04-16 10:26:22","2024-08-01 00:33:39"
24896263,1,"2023-12-03 23:53:09","2023-12-03 23:53:09"
14272050,2,"2023-09-29 09:06:04","2023-12-17 20:04:17"
80571942,6,"2023-07-07 11:11:17","2024-10-22 11:07:22"
15661901,2,"2023-08-21 17:08:26","2024-10-21 09:29:41"
71321741,2,"2023-08-18 00:01:18","2023-09-08 06:23:40"
15066187,3,"2023-07-11 17:07:37","2024-08-30 16:40:12"
61226563,5,"2023-07-16 09:59:48","2024-03-31 22:59:21"
52048413,1,"2024-03-23 03:57:00","2024-03-23 03:57:00"
67918495,4,"2023-11-08 12:59:26","2024-08-07 04:29:32"
31076002,3,"2024-06-29 22:21:03","2024-08-29 15:39:57"
43599910,3,"2023-11-22 08:49:51","2024-10-31 08:33:46"
45708879,3,"2023-05-03 22:35:20","2024-10-15 19:30:03"
63376126,1,"2023-07-06 08:47:05","2023-07-06 08:47:05"
54797119,3,"2023-08-02 23:12:45","2024-06-27 18:33:11"
19216141,4,"2023-03-16 08:31:08","2024-08-08 00:29:16"
16448993,1,"2023-09-02 05:01:17","2023-09-02 05:01:17"
52279849,1,"2023-07-11 09:54:59","2023-07-11 09:54:59"
4192351,1,"2024-04-28 13:19:13","2024-04-28 13:19:13"
75913572,3,"2023-06-21 15:49:03","2024-09-28 12:27:14"
77217240,1,"2024-09-04 00:42:32","2024-09-04 00:42:32"
31846190,2,"2024-01-18 19:28:33","2024-06-30 00:12:33"
21282544,3,"2023-05-11 05:34:09","2023-10-23 18:35:21"
17843667,1,"2024-10-05 05:59:07","2024-10-05 05:59:07"
44050697,3,"2023-05-13 23:08:40","2024-03-15 00:40:28"
33741801,3,"2023-10-12 00:21:16","2024-10-16 15:42:15"
98144693,1,"2024-10-11 00:49:10","2024-10-11 00:49:10"
25829710,4,"2023-12-28 23:03:21","2024-09-01 08:11:47"
56572297,3,"2024-01-21 04:31:08","2024-05-29 22:09:17"
38496400,2,"2023-09-25 15:08:53","2024-10-25 23:31:21"
13251137,5,"2024-02-06 20:32:16","2024-08-25 09:54:40"
87463923,4,"2023-04-10 21:05:09","2024-10-28 23:39:45"
25526479,1,"2023-04-11 06:16:55","2023-04-11 06:16:55"
93826036,1,"2023-05-06 05:42:40","2023-05-06 05:42:40"
68475914,2,"2023-04-10 10:34:09","2023-05-31 22:19:27"
40626729,1,"2024-10-15 17:45:27","2024-10-15 17:45:27"
44589829,4,"2023-05-28 01:37:07","2024-07-14 12:58:37"
53292177,3,"2023-07-27 06:22:38","2023-12-17 14:29:17"
7551173,1,"2024-01-22 03:06:25","2024-01-22 03:06:25"
96629034,2,"2024-02-23 15:28:21","2024-09-11 14:29:55"
21677923,3,"2023-04-05 01:03:31","2024-06-05 03:37:45"
14839726,2,"2023-05-14 22:03:21","2024-01-30 00:32:25"
60385293,3,"2023-10-09 16:29:24","2024-01-31 06:43:27"
81533356,3,"2023-06-05 07:14:36","2024-01-06 15:27:13"
37245065,2,"2024-06-26 22:03:35","2024-09-10 05:20:18"
5238055,3,"2023-10-13 22:08:45","2024-07-05 14:03:12"
83262890,2,"2024-03-09 06:15:43","2024-05-08 21:07:08"
80315623,2,"2023-04-29 21:57:29","2023-11-03 22:42:39"
73393269,4,"2023-04-19 18:50:45","2024-09-27 19:15:45"
24323106,2,"2023-04-02 10:43:26","2024-04-13 17:15:30"
31831843,2,"2023-05-05 21:23:44","2023-11-06 15:18:46"
51048402,2,"2024-01-07 23:32:14","2024-03-16 19:24:52"
35349582,2,"2023-06-07 05:18:44","2024-07-12 18:09:22"
74840437,1,"2023-08-08 06:00:23","2023-08-08 06:00:23"
30192942,3,"2024-01-05 20:01:50","2024-08-09 08:44:33"
41494867,2,"2023-12-20 18:58:47","2024-01-31 20:57:35"
84257716,1,"2024-02-17 04:52:33","2024-02-17 04:52:33"
22800586,4,"2023-05-09 11:41:54","2024-03-06 18:58:23"
43034188,2,"2023-10-09 03:17:24","2024-09-28 18:29:40"
50632192,3,"2023-08-20 12:58:45","2024-03-20 21:38:09"
35705377,3,"2023-12-12 10:53:21","2024-02-10 23:18:46"
31776996,4,"2023-06-30 00:16:00","2024-04-15 03:39:28"
36675827,2,"2023-12-10 10:59:33","2024-04-04 07:26:06"
78678612,3,"2024-04-11 14:16:22","2024-09-21 01:54:08"
78841932,2,"2023-04-01 16:22:21","2023-09-22 12:05:11"
98307019,3,"2023-04-19 00:52:00","2024-06-25 10:54:04"
7333934,3,"2023-05-18 22:59:49","2024-04-24 23:57:49"
30285217,3,"2023-05-23 22:47:56","2023-10-09 12:12:03"
65559853,2,"2023-12-10 09:28:57","2024-10-05 19:02:54"
95736310,1,"2023-03-27 06:15:38","2023-03-27 06:15:38"
56195475,3,"2023-05-17 20:54:34","2024-08-31 16:03:49"
21425168,3,"2023-05-04 05:15:17","2023-09-02 19:12:26"
88553721,3,"2023-06-15 15:44:24","2024-10-15 13:06:15"
37362180,2,"2023-11-13 01:11:40","2024-03-30 18:24:14"
14693393,2,"2024-01-25 04:46:48","2024-08-12 21:32:30"
91130614,2,"2023-11-01 20:55:47","2023-11-19 04:29:38"
40117357,1,"2024-07-08 14:27:33","2024-07-08 14:27:33"
13492411,2,"2023-04-17 03:28:03","2024-04-23 09:33:05"
12272282,5,"2023-05-14 18:40:28","2024-10-07 14:03:49"
96853930,3,"2023-05-18 12:01:40","2023-12-30 04:00:41"
24137201,3,"2023-03-19 19:07:58","2024-07-11 09:32:17"
22524981,1,"2023-12-20 08:27:35","2023-12-20 08:27:35"
5226128,2,"2023-08-01 05:40:59","2024-03-01 06:04:05"
72132838,2,"2023-11-01 08:29:02","2024-05-11 05:13:19"
49258916,1,"2023-04-13 08:26:05","2023-04-13 08:26:05"
35402531,2,"2023-10-23 00:57:21","2024-08-30 05:15:03"
78732957,2,"2024-08-05 08:56:18","2024-09-17 13:06:52"
31233120,2,"2023-08-08 02:39:21","2024-09-05 20:54:09"
6982488,3,"2024-07-24 23:26:26","2024-11-04 00:15:51"
81584486,2,"2023-08-02 17:35:02","2023-10-31 08:04:08"
25221501,2,"2023-12-24 08:13:46","2024-10-14 08:12:02"
37551429,2,"2024-04-13 05:34:58","2024-06-02 08:56:27"
72366758,4,"2023-04-06 01:16:48","2023-11-26 12:35:15"
29902416,3,"2023-11-29 05:51:08","2024-05-10 19:43:01"
80935110,3,"2023-09-28 11:44:23","2024-03-23 20:30:02"
90696847,1,"2024-06-23 12:54:13","2024-06-23 12:54:13"
73660582,3,"2023-08-10 21:11:51","2024-10-13 19:46:11"
27824078,1,"2024-06-27 18:06:56","2024-06-27 18:06:56"
49136375,4,"2023-07-09 06:22:00","2024-10-05 00:23:02"
78806824,3,"2023-04-23 00:02:24","2023-09-24 11:44:47"
85020453,2,"2023-11-06 21:10:23","2024-01-22 09:08:13"
66943324,4,"2023-05-03 22:54:44","2024-08-27 16:34:48"
49529811,4,"2023-07-25 17:06:01","2024-03-15 15:16:26"
23380116,3,"2023-11-30 06:23:19","2024-10-28 20:02:45"
1152215,1,"2023-07-09 08:07:37","2023-07-09 08:07:37"
54057428,1,"2024-09-03 18:44:34","2024-09-03 18:44:34"
68965787,5,"2023-08-13 22:56:33","2024-09-11 19:01:57"
58644651,3,"2024-02-18 07:50:22","2024-04-02 17:11:26"
51994597,2,"2024-01-10 19:01:39","2024-11-02 10:51:18"
17392512,1,"2024-09-30 12:51:20","2024-09-30 12:51:20"
40593638,2,"2023-06-24 23:50:38","2024-04-20 19:01:45"
31981068,1,"2024-08-21 12:00:48","2024-08-21 12:00:48"
42012717,4,"2023-05-02 09:45:13","2024-07-10 18:08:38"
6637282,4,"2023-04-15 13:23:53","2024-05-23 15:38:38"
63402854,2,"2024-05-30 09:20:58","2024-05-30 20:18:11"
44828791,4,"2024-02-08 03:10:10","2024-08-08 08:14:01"
64562786,4,"2023-09-09 05:31:58","2024-10-17 16:13:30"
63217390,1,"2024-09-12 04:43:20","2024-09-12 04:43:20"
23126657,2,"2023-05-10 06:00:22","2023-08-19 08:10:07"
56604077,2,"2024-02-10 15:02:10","2024-08-28 18:31:18"
45071436,2,"2023-12-10 22:06:30","2024-02-04 17:00:23"
27604184,5,"2023-04-06 03:45:57","2024-08-12 19:26:07"
76971644,4,"2023-09-15 14:47:03","2024-08-26 12:11:17"
21481338,2,"2024-03-26 20:11:54","2024-10-13 13:46:50"
45804389,3,"2023-03-29 11:14:06","2024-07-10 07:11:29"
11616535,4,"2023-04-25 20:58:47","2024-06-22 16:53:41"
12851610,5,"2023-03-22 09:47:17","2024-09-25 04:22:43"
57956497,2,"2023-08-16 01:03:14","2023-12-16 05:20:27"
29431960,1,"2023-08-17 13:52:16","2023-08-17 13:52:16"
5386246,3,"2024-02-10 02:57:56","2024-07-17 12:11:28"
77625089,1,"2023-07-12 20:42:25","2023-07-12 20:42:25"
71607166,2,"2024-01-20 21:29:03","2024-11-03 16:39:53"
81462774,1,"2024-01-23 06:37:09","2024-01-23 06:37:09"
74735607,2,"2024-03-31 03:47:25","2024-07-27 03:05:12"
53076417,2,"2023-10-11 23:57:41","2023-11-11 10:55:29"
93507573,4,"2023-05-17 01:03:53","2024-03-27 12:45:24"
41494517,2,"2023-04-01 22:04:42","2023-09-29 15:59:08"
90647204,1,"2024-09-02 09:49:44","2024-09-02 09:49:44"
31576845,3,"2023-08-16 17:40:31","2024-02-27 18:03:05"
97873848,3,"2023-11-04 07:59:03","2024-10-07 05:34:23"
8351747,3,"2023-03-19 21:52:23","2023-09-25 23:30:12"
60379302,2,"2023-04-11 06:25:28","2024-02-05 18:30:30"
58111297,3,"2023-05-05 01:42:01","2024-09-10 15:50:36"
59323931,1,"2023-12-15 04:01:23","2023-12-15 04:01:23"
41874489,3,"2023-08-18 05:23:32","2024-05-07 09:15:34"
10418604,3,"2023-04-28 10:31:24","2024-04-03 07:28:25"
69516494,3,"2023-12-23 09:57:12","2024-05-25 00:12:13"
12500465,2,"2023-04-26 12:34:26","2023-11-01 18:12:28"
46185579,4,"2023-12-02 09:04:36","2024-10-13 12:41:47"
51592174,3,"2023-06-06 14:31:34","2023-12-30 17:50:47"
74174956,3,"2023-06-29 00:08:19","2024-05-03 23:36:13"
29324437,4,"2023-04-30 11:05:04","2024-02-23 06:29:28"
12778027,2,"2023-04-10 16:15:51","2023-12-13 11:06:33"
15661674,2,"2023-04-19 03:40:40","2023-04-30 16:32:38"
39674723,3,"2023-11-26 08:38:03","2024-05-14 16:20:19"
14705462,2,"2023-12-21 19:36:22","2024-10-31 07:36:44"
30029998,1,"2023-09-16 19:50:47","2023-09-16 19:50:47"
10562528,7,"2023-03-31 09:44:22","2024-10-16 15:30:51"
4356173,3,"2023-10-03 18:30:51","2024-02-24 05:24:38"
18256339,3,"2023-07-08 19:55:51","2024-08-26 00:46:08"
42615134,1,"2023-10-16 07:14:34","2023-10-16 07:14:34"
65488134,5,"2023-03-29 01:21:40","2024-10-27 10:52:42"
77811864,4,"2023-04-02 07:12:05","2024-04-24 09:19:28"
21597477,4,"2023-07-25 10:41:58","2024-06-06 19:22:30"
81377917,1,"2024-03-03 03:19:55","2024-03-03 03:19:55"
93018527,7,"2023-04-07 14:02:46","2024-08-20 23:28:40"
27709218,4,"2023-10-22 05:36:13","2024-08-22 06:10:47"
61753272,6,"2023-05-02 10:10:23","2024-10-30 05:05:11"
90649019,5,"2023-03-21 15:49:01","2024-07-10 16:56:35"
2233446,2,"2023-05-21 12:55:19","2024-02-22 10:18:09"
