customer_id,product_id,rating,feedback_date
3354195,3355718103,91196901,1
7941313,9590518103,62323608,4
4319900,6610120274,89910157,3
2998003,1180899898,16420489,4
5415775,8758992688,11616535,5
2249681,6965716176,12851610,4
884092,5527742274,57956497,3
2669997,826610039,29431960,3
6147300,3303891913,84361534,3
1133033,2489292878,59240916,3
6280990,8589851630,5386246,4
6220409,4598897781,77625089,4
1362938,6932356214,58942207,3
6479101,3499004322,70363568,3
7009664,7517620171,25128143,3
7539811,172987148,71607166,3
2158528,8347207794,34853377,4
9276057,9472355181,81462774,4
5624036,1315064289,74735607,4
311559,9371869941,53076417,3
4017146,5184568404,93507573,2
3065772,5891002534,41494517,3
5629046,1479730711,90647204,4
8946499,7651037338,31576845,4
5974536,8763754537,97873848,3
2970671,7683813608,99707100,3
8603661,6722955128,8351747,4
2821634,8259274680,60379302,5
1458528,4620484274,58111297,3
7108665,8260569466,59323931,4
1780260,8498916204,47625855,3
8972017,3209538967,41874489,3
2696658,2570640420,10418604,2
7209690,2066843639,69516494,3
620534,7402125753,12500465,5
5723757,9171089443,46185579,1
4764529,3272079644,51592174,1
2328761,438111050,74174956,3
7125541,7416160835,29324437,3
6647694,4075074492,12778027,4
3834361,5536024334,15661674,3
8246307,2013140214,39674723,3
368868,1113582397,53292177,5
8644322,1083928258,14705462,4
431770,4906957374,30029998,4
4301590,1876614122,97678578,3
4858394,6556180328,10562528,2
664713,7960553477,4356173,4
3359106,6335972517,18256339,4
9101724,6254948159,42615134,4
1527070,7527936057,63971358,2
7488100,6257851675,65488134,4
9371226,6832610950,77811864,1
5360361,5085005195,2684440,4
3907325,2177207547,92245432,4
3539036,3043364543,21597477,4
4050948,2823404098,81377917,3
1482144,646676955,93018527,4
5410910,5756607486,27709218,4
8712624,9373691795,87463923,3
152857,2611601543,61753272,5
8810490,1491360686,90649019,5
5996564,1824533423,2233446,4
5200721,2913841018,46675763,3
6206688,3141803761,34787383,1
5893926,6184484468,40275138,4
1951970,4599327740,77862447,2
6417467,7479207574,64846124,5
6344921,2996133401,83964902,4
9105016,5972410040,19179897,3
8394978,4007593324,68703613,2
7503786,3428454405,93018527,2
5294166,1160646195,5700842,2
4933025,4376524554,72576730,3
8666461,1519072771,70615775,4
4411189,8203685394,40192266,5
8338096,7906789850,32006907,1
2576772,8073770046,87943214,5
9783357,5190202949,40727086,4
3189037,8542325207,9573071,1
1014933,7566730050,39153585,4
7831309,176509722,65221572,3
2930645,1894603222,21697638,3
3295542,2694800415,36675827,1
3697985,5879390688,77869660,4
5094022,1197715978,625395,4
2244526,7790696031,34580200,4
2554640,2189360099,68714053,3
8388648,3542041943,55007963,5
4530836,9202469009,37362180,5
9766944,3985829990,81808190,4
2379314,4341872315,71755645,1
4321551,4748123248,24144240,4
3859387,99905061,47590944,3
9394914,9118004489,37288781,3
7557581,1696936610,25795941,5
4338034,155669553,88779806,4
6405074,2885541999,40275138,3
5118869,2846340681,77085443,3
2302167,963715332,21948041,4
3929456,2807634451,84986716,3
2836853,3046341241,82286725,4
2093186,485687952,8228843,3
5189587,7660904370,30455484,4
6073546,9753033954,83577942,5
6258873,9509887699,23448955,5
1858190,1054122071,97557157,2
9033997,9135272808,21701991,3
5390765,597447215,39957741,4
7518371,5562099656,3872421,1
7693641,4122736828,47590944,3
9979648,7238138072,32929817,1
6642426,6244736404,8791577,4
1322588,1297341963,70230254,3
4704197,3842442278,89223620,2
3164637,9576684860,9347990,5
5393889,1592757566,78903046,4
7087910,5060677329,68219091,3
7638910,2241930006,66943324,1
8014010,3246505078,45481936,4
4506732,5870152806,376144,4
2676781,8919999754,8395610,4
707024,1080338783,1601161,5
100920,4641905606,40667183,3
3267226,9456413999,32019725,4
1280415,4764056827,8025622,5
7534424,5168057633,45477575,5
9465640,1442559656,85074810,1
208094,6590257283,2058037,3
1712363,3429671763,21481338,4
4533038,4750086089,97259564,3
6503213,3204128006,62323608,5
3773206,3171917027,55936462,1
7239225,8814047085,68475914,1
3992027,1889723479,5754255,3
8608633,942025494,62679120,4
8499058,4104444500,57526322,5
7695538,7562260313,13871547,2
6848727,7140244766,86067293,4
7874507,7967974077,45066676,4
7897801,7456822422,81822935,4
3955477,4813468096,34668988,3
8361895,8618576020,15484407,5
8998981,3727646442,12077371,2
8658242,9208156337,39959491,2
6830287,8328118787,14839726,5
3971008,580528836,91550885,4
2149421,3350662630,60620291,1
7486824,6716381725,19682060,4
5794134,2249567137,20298398,2
428746,7484465509,73393269,1
9959366,2577208156,86995126,3
1047169,3321905621,37759707,2
3666835,6686839282,71615827,3
4528424,5095558661,70220141,1
1661576,112658009,35144658,3
3214742,1343610513,18113428,1
9348855,7190610535,59094034,3
1880170,5069426001,31940833,3
4822708,5655369002,19091057,2
2640301,5761530160,84824280,3
5886463,4772519706,17106161,4
198798,8209051735,69416782,3
6189650,4870391666,80935110,4
6113964,7777975083,92098757,4
990607,8713948756,65514005,4
3349831,6191050157,90021871,4
4202073,4060449266,1771249,5
4356181,5657605506,63402854,3
5935254,8851743592,70608515,4
7700843,4689717606,91791128,4
1919314,2860246948,8791577,3
4463843,2875550803,40387944,1
5430121,5340575011,77015367,5
2057194,7717156533,18791381,4
4780931,8297255359,56764791,4
5723232,7873234939,31923338,3
6433218,3668515922,22321208,3
7072403,8356690330,88324928,4
118938,3508620293,40277444,1
1423397,9998297778,7728406,3
5419897,3898421710,78750264,3
1233739,3960980694,52417972,5
5454727,5008395294,1108176,3
7321410,3722869004,66140659,4
1535389,8391555591,14006996,5
1932105,8063730776,95912198,1
2485712,9052752169,62510499,1
7095114,7471416647,75566105,4
8754801,848332407,376144,4
708906,4062701987,8383197,4
6114451,8723912832,94552818,5
3904154,9099298435,2233446,4
6331158,5645691241,3786105,2
5337672,8258019846,61024977,2
6075585,2732162016,99361865,3
9148692,1561902412,91448742,3
2620357,8979476889,49970560,4
2110118,8373953053,46515922,3
3923366,7021309133,59353207,3
4219934,3447085029,188838,3
7017828,9284767341,82160592,4
3124544,9770431940,86715467,3
4248541,9650124390,46717997,4
6816809,9826894858,67386193,3
6782753,4466839873,8361353,4
6472024,4331471900,59094034,2
3791212,5777824005,73428596,4
3707264,8795242622,90246977,3
5712937,8561878376,12272282,4
1999063,2113243643,66269844,4
4759404,8497820340,90586029,4
2811358,3167184563,43860025,3
316860,9997121955,46623192,5
9479999,2954397481,93318833,1
8778008,8125884987,31718565,3
7865973,3765873352,48418662,4
6378864,7733310993,10562528,3
721269,738093341,30823988,4
1943305,1837574319,24821281,4
4321323,2468420564,92027021,1
8770514,5368005763,84824280,3
4021637,3823949592,1683786,3
8963005,6298008063,24104630,4
1079217,2499190829,17159117,3
2559841,491116137,71615827,3
3146820,2206269404,96009692,5
5129748,1330806043,29415527,5
3324824,6770858376,39957741,5
3538390,4466716432,29689766,5
9243996,8292554686,80833965,2
6981223,4204069161,31576845,5
9234407,2163079658,74833221,3
4644037,6971561757,64940409,4
1323945,7965253060,95912198,5
8197033,8939040193,59141605,3
6928781,8322028211,54952806,3
9727313,6865922682,14255231,5
6572292,5912729079,90919603,4
8486730,8764776130,32054313,1
1380291,7769965629,65815155,5
2798148,2166463032,98930670,4
1338602,7035343259,63310076,5
1199866,8914775994,68985290,4
4877828,7565647347,15808945,3
2978050,6172215120,87823209,3
6330069,4043585691,61121421,4
9323104,3735186180,98709982,5
7074464,5281459433,85519349,3
9615396,424087401,90753712,1
8636120,884327245,24337950,4
9072122,6318008970,30265929,4
6779760,3792751421,2414265,2
7834463,5471255539,15391556,5
5270693,9917290378,6245778,3
6489502,208989475,94713625,5
6445544,7672827556,70589930,4
610781,3792912325,39153585,5
7850415,2478533601,9097480,4
946859,2255745327,58974323,3
8497609,8612261848,46208150,4
1479097,6949810049,87463923,3
8915207,2399456941,47625855,4
960721,6292969164,45477575,5
2966033,2929485756,30979436,4
7025995,8757869416,85518832,1
7716158,2653966619,52428250,5
3761883,336103625,28663279,5
1228177,3727289407,10225164,3
7485105,701250513,10240052,2
1700955,101816977,26903313,5
5249664,7838223552,85854265,3
3834078,4123140013,80759416,3
3026460,9821008306,49433260,2
8411117,5414882934,44223796,5
5879083,9257313140,24337950,3
8820500,3857021231,91973128,4
9689536,1606381345,31940833,4
2324970,239830094,99627097,4
8997357,580582858,59398136,4
2167745,4191340899,90649019,5
4994524,1013630716,85763665,1
7633938,8220017366,91550885,2
6208391,4353485612,77007315,3
4852214,8682172393,97141762,3
2090936,4085089017,50899600,3
6943792,1287686307,79076101,4
3001571,4425450216,40192266,5
3362804,7799346570,37947202,4
5222661,5917975686,37054866,5
8408734,9588500388,84448310,3
2865376,3963207709,99893898,3
3485907,2217466286,9278983,1
3564429,7130088913,86444757,1
2354061,9064682961,17597449,4
5143392,6060156146,92404798,1
6081659,3106610673,74762653,1
9081242,442408751,56780331,4
7676494,353571238,60561655,4
3372274,4670530333,42723554,5
2668183,4961370923,61020,4
9017576,8946821991,31582950,3
9615817,5720622852,66130660,3
2674022,7305353953,42012717,4
3483103,1402723627,85006599,3
5247856,9820620357,243838,1
1347300,1930286155,51034600,4
8833557,6759029950,83577942,1
9418089,9032188284,59427862,1
8553394,9490161602,28663279,1
2206753,8565257085,33034249,1
7654661,4884845960,34156884,4
3134670,6181604084,4200802,4
8208192,2718508408,20360447,5
2274190,8354866000,80696046,2
5575749,8025728977,26912171,4
9532989,6531356394,85561151,3
4159082,5489184758,49529811,3
9149279,1377599881,48481702,2
2894327,227162938,28111842,4
6593393,3449083612,91382237,4
775096,5662514948,30455484,3
7053125,2034571482,86167288,4
6542722,348782569,72415263,2
4136901,8697396531,21282544,4
5898159,3538455450,77345018,4
2993223,7513290139,26285589,2
3630731,8320461939,83298567,4
553172,8217899522,18465047,4
1138430,4217056877,2903620,4
6829824,3684167813,46563355,4
6312641,5351904164,97411107,4
1415437,2731829604,46615831,3
6968296,7162485958,75081265,4
6819722,4830502113,89867195,3
8560926,9797013595,80571942,4
2904408,9487843345,23794330,4
6260794,2148242015,39093069,3
3449473,7465258008,51503088,4
9676654,8875274470,57102800,5
5646360,7049717910,44410149,5
5287611,4829897426,25587553,3
9208286,3532186218,24456825,2
5501470,6897674900,79592021,2
2201588,163895717,61982521,5
4995551,9857592403,84275450,2
3365462,2521197661,13251137,4
528097,488314125,5716817,4
8894946,5073549838,75082508,4
7585061,6399568661,82594354,5
2095888,3672658084,48228547,4
324284,8273236145,85763665,3
4804085,3411233779,79991320,4
1117369,8024667539,31622158,2
8230467,6112199794,77086539,5
3317785,9484473160,21456226,3
1657911,9729709418,45323391,3
9323347,7900224799,68692574,3
1001453,1821414490,75632045,5
6467390,5813507399,76019750,4
7156357,3928003125,53636086,3
7151992,5271866987,10562528,3
8681897,9794537731,85869195,4
6852774,4852718488,71902700,5
569515,8300546273,13796199,4
9525031,976104194,6061349,2
9695621,5373961125,57081917,3
8141929,6056126973,48765625,3
5776932,6352881332,80517784,4
5434624,1643234106,37691544,2
5453100,8697966993,85869195,4
8057176,2276061263,83701325,3
6846846,4045613782,61763552,3
5208877,2959828441,9987182,4
2410464,3514589876,59620534,4
9081630,9444081952,72576730,2
6598543,8183959589,26752630,1
450610,1712832927,5228136,4
8349571,8162867215,25713335,1
4285730,4160230443,87889031,4
4809263,9787535949,57340963,4
28432,3423995261,75928073,3
3839071,1523343168,80862136,4
4319977,1948066291,61320989,4
5463524,2021361582,99695529,3
4356872,7491420331,27504517,3
7878663,994840771,85088479,4
4857169,6277344634,11202130,2
1942072,4092653338,13604883,1
6124518,7213712604,49433260,1
7931562,7326709115,22800586,4
2043914,9419789569,8733344,3
2626791,5388191488,74735607,4
4501779,9065873433,32635818,4
8855501,4627342297,88843865,3
7639568,4286971111,469006,3
5453353,645282074,13265605,3
5467505,7260939789,39999278,4
8701014,1716322448,95873651,2
5336879,4293959647,820740,2
6453103,3331935300,29095552,1
3958853,1775389576,15830066,4
9085939,8194774262,46836361,4
2480674,3615279775,61618079,3
9215137,11467999,78267238,5
6081427,3971267196,8536503,4
5150934,1584863963,61877649,4
761648,1557893814,75244116,2
2681578,8172695964,45323391,3
9942145,7462800868,93127511,4
7353695,5438961669,37245065,5
4236291,4904849001,93563435,2
4219382,4816980820,52613657,4
8580133,9004078716,55552600,1
2841833,8350353728,25585013,1
9049506,1204084245,1342184,3
3239235,4142209897,44557943,3
49570,125551624,14693393,5
2719090,9970545044,22931642,1
3002219,7976032064,72946405,2
2801569,8691567542,41640262,2
1302585,3592747590,12755730,2
8597123,7495753437,4758426,3
5871103,3965847120,80761521,4
4879303,9365984533,89704218,5
5549223,2948242102,13189939,5
695372,6161193691,55693909,4
3768358,5964122835,14006996,5
2548472,8879377902,61320989,3
3624049,8158068874,64403005,5
4172409,7039570964,68941950,5
4523289,5482913265,88324928,4
5363730,1018255782,2219590,4
1479616,8441505853,48409448,5
9028098,3850018395,57674875,3
3226423,4884197611,28173165,3
2894458,5321849748,84468124,4
2454880,9808738347,7728406,4
8629527,8727249149,35826539,3
270589,2772154780,50899600,5
7304927,9128056381,98691989,1
7791478,4461463308,81352781,3
7477228,5636483988,34095555,4
1944212,1532065529,75464725,1
8458096,9933994647,83304571,1
1253043,4823026749,34835738,2
9403741,7453442245,77869660,3
7465998,6519941559,29902416,5
8662941,3798769654,75913572,5
7152198,5034289521,21201299,3
1093536,6971088688,11389698,4
7243157,5650184107,19771128,3
9922332,5770410311,20956158,5
1675649,274530126,35278126,3
2025024,4819831152,66886852,5
7517863,6977688323,56780331,4
1699913,2035952734,63360864,3
7483634,3665334102,51476157,3
6057729,1862413314,48150243,5
3051987,4466643926,82989313,4
3311244,4470717835,76008165,2
5836719,3018086191,76359458,1
4020070,2447983559,99772709,3
4636707,5116322704,63360864,4
187542,8941550852,54145987,4
4396650,8026773850,94730288,3
542263,2102402075,30317733,4
4776792,989844439,30468930,4
3599242,8426805628,11636968,5
1985991,7662188403,35554129,4
2330293,9141654140,77811864,3
6166248,5696947751,90745023,4
7387379,8953871540,1601161,1
711303,1767778760,67729191,1
505660,5516201271,73661993,1
6098728,9358248664,75213636,4
2091055,1530424665,45700739,5
4562866,7816293360,87669943,2
1917447,1602396548,11063505,3
8056653,7938126128,26199489,2
4731537,271744331,47274329,3
8258208,387311360,70221073,4
1816046,1286123100,45659330,3
5082750,4832392771,10038382,3
9757843,4800106448,49970560,4
2111693,5500008514,31371112,5
7539747,7879575037,7228206,4
7312687,50845914,54893418,3
578260,9766990467,48358028,1
4088993,4215602937,66499992,5
4049457,238484255,73869823,2
4894139,3293988248,89986926,1
6973629,5296157775,99231937,5
7645524,1143489067,21432404,3
551355,8524452029,40986000,3
6753827,4256779885,88745052,5
795431,7744686996,72946405,2
7042439,5427462399,41647393,5
693454,8596751747,66359719,1
562006,4746468643,15144290,4
4366924,3010047327,5716817,1
991290,1236959246,94033330,5
7004363,6600422315,79726146,4
7464077,3227252410,83023956,4
8769084,6972292408,19682060,4
1551406,7562754470,10700664,3
3064209,7361971676,27504517,4
947,8875605037,93867669,1
2267899,8508253527,31233120,2
2954942,6798775600,24845814,4
9775764,3624810422,42366724,2
7391471,4740213452,84066402,2
4497261,3825468344,81337068,4
6122779,902245665,44828791,5
7576416,6874299189,24633671,3
4697247,1127125313,91312072,2
691219,3606548818,85354059,4
5166281,5750044154,11636968,3
1382377,3872847781,27727819,3
97811,5939554684,3875480,3
5621884,676412814,57291761,4
3808119,4248390724,6390687,2
2046453,8938687150,97664747,2
8438675,7898867047,899941,2
6032503,2142065357,469006,4
4480675,9024719693,21597477,5
4809948,8976616698,90346920,1
4863117,8792586840,91566278,3
2044654,5375387413,66768157,1
2287698,4252164097,72366758,5
5142344,8423273411,5418547,1
2440501,2551179741,18791381,2
8368694,227511348,11775073,4
3759920,4434464045,7591711,3
4041388,7041011843,35705377,3
2902698,6510283268,67383024,3
3980335,6853654698,85198177,4
7570854,9338996795,2219590,4
3514343,7346145952,96629258,4
998290,6497069610,52672659,3
3367308,1741402363,87200291,1
7059559,4825878367,46717997,2
5924784,7019011442,41640262,4
8946524,1674463798,52085702,4
6399504,305684588,46876240,1
2714845,5967495442,77086074,3
6673711,2571047526,90665975,2
2934013,7784811086,53332493,4
1368168,7942005230,78614729,4
6113742,6653543195,95334407,4
3227569,397928918,71902700,4
5227689,776120140,25128143,3
9554223,8293188779,28991365,1
5832996,178737268,2164524,3
1975368,5246598523,90665975,5
9396068,1172544737,30188374,4
6962998,6419533291,92404798,3
918874,882083749,51833636,4
6190918,3185510401,43990799,4
5351111,7760767006,93018527,3
1629735,3833878150,644189,3
2948051,369899578,44198187,3
3052466,1944466212,70798876,4
7144855,4064447117,6061349,3
505283,1553685597,22822088,3
1436132,3682284811,96009692,3
9095544,291439357,62679120,4
1029897,8285784194,17390673,2
2986134,5058742647,29562254,5
42109,6917020296,34655710,1
4450869,6671181961,50968312,5
9318477,5123439997,89886179,4
7777479,8510183245,3897936,4
9857802,6081384585,94529626,4
592339,4423613746,98088303,1
8142511,1530472691,82169898,3
7016969,7009303199,85519349,3
1695867,5386652055,71252391,5
7234307,4413239746,22915611,5
9206189,4988875078,65514005,4
952999,1617565217,43518622,3
3486386,392038758,24144240,4
4564815,1828727552,12455156,4
5714605,7119397338,25850478,3
193776,2611271708,11446157,3
8589341,7162509481,1174162,1
5473397,131913576,48228547,2
8112535,6627201490,28991365,1
7876022,4644950813,81655250,4
2479913,9434934993,92027021,2
8109035,2556317798,29562072,5
1602501,2826150539,24456825,3
441802,4283803308,4543215,3
4407642,6873424093,35705377,5
2957464,4741294126,66354642,4
9315691,4967241271,45708879,4
6038221,9554079946,69516494,5
718730,4601205399,97111069,4
8701762,5633967304,72605638,3
2858606,4168163237,47503133,4
378316,5924297360,59197894,3
7303951,2120299901,28499191,4
5282550,1070876534,59329145,4
2040171,7032280048,18567760,2
2222935,156346853,57331847,5
5733557,6873267326,45546750,4
7842448,1370661468,64795608,5
8133334,3612128358,8513589,3
4645106,1736953222,86704661,5
3931686,9107923488,85354059,4
6793875,4378877600,46989310,1
6512144,3232762361,22613559,5
3075998,1831641377,76971644,3
3417089,562428866,57833505,3
4901338,4607715908,59095971,3
5959915,4804575203,53974737,3
983440,8287234948,47939657,5
5178395,6074452586,78806824,3
4017037,6821790656,66710182,3
8996588,7821942520,84468124,3
1207954,3012496270,27604184,4
7547714,8980370750,76971644,1
3548365,6535672015,4758426,3
2434820,6999060704,15534747,5
7040880,9403732731,73393269,5
906286,5649255352,84119685,4
7109416,5034409841,46629917,3
521542,9072111617,49985597,2
5863363,9556880451,48778633,4
5950845,4602796463,22047134,2
6268912,6061353924,49241309,5
5564520,4366519080,63339001,5
1885638,1324817141,71694275,4
6933855,5419080144,55404382,3
1882628,8813470284,57537308,5
6472516,3182992799,81906973,3
1780948,7792996715,22081691,3
8600331,6962624734,88866835,4
6278165,5948662456,35988028,3
5974448,3395675979,88202341,4
7720023,7550368787,51592174,4
4357427,8357671697,97388817,3
7209600,9600704922,90372221,3
4521726,9915229426,12832151,2
6861653,9927474026,94137242,4
6134638,6310535397,21461764,1
3123642,8045941430,67829645,3
1070868,4390394582,49795571,3
4075027,5062545226,84275450,4
6131863,2836701831,62323608,2
696872,4115492281,32540616,3
6204921,3554645781,26227445,3
6056192,3983605701,19067680,1
9231567,8581516385,8241122,4
4960526,8290229112,88923048,4
9621239,1195560119,83039559,4
6030761,5077327994,243838,4
6983952,2945185661,81102955,4
7128156,3951005873,52085702,1
9989662,3490816523,25128143,2
3510523,6739114301,51544662,4
4229013,5728818155,31000129,3
2091825,7713651693,8351747,5
5009643,5452048621,22483684,3
473283,2297027645,36578947,3
6005487,2438302298,77862447,3
3232752,578811216,75739462,3
7299954,8684710720,74172010,4
2467868,1249797614,54797119,2
1459705,8013026217,52337289,4
8571174,5421697986,95971469,4
4603850,8922741261,22133362,4
2769312,3441102335,12077371,3
8679133,6065607924,91868185,4
8080342,5153395650,94033330,3
6743516,2215235447,88215615,4
9343709,5678676134,76917159,4
1083982,5045588926,67092149,5
8458335,1677502866,24644542,2
2913652,4777610024,81808190,5
1425264,477350788,3638834,4
4789313,4616699342,11446157,4
6897186,8849914077,32527479,4
8795566,9183435457,25722990,3
1790467,6922646336,92416428,4
5112150,3228806806,70543108,1
2751709,4893095476,21409946,4
3005599,7773468233,22210238,3
3939292,5928657526,22076522,3
4480394,4435936422,47206881,4
2566002,6031122324,28603182,1
2014440,7286969496,75913572,5
5023875,4665508413,77035814,4
3915365,9224598372,50015282,5
1899061,842020543,99231937,4
1516907,7237143327,96253172,3
5985753,5095141954,1469696,1
3045217,6229535077,77869660,2
1757691,2984879441,16379942,3
7612535,785895477,11389698,4
1919455,6220343481,79895967,4
9757714,5897343054,52815265,3
4344466,60465,15808945,4
3533710,2245476104,8628482,5
5974172,6347292505,83597876,4
1872177,8321900643,1655637,4
8019607,9639033064,20314691,4
3352610,2748368258,92404798,4
6463680,1444371693,9274874,4
3004769,7111342746,35459748,4
3961292,9457576236,80800079,3
3142549,4167252733,70589930,1
3620788,4304875010,89995124,4
263845,4870910859,88532418,5
2306581,3674118222,32868927,4
9318489,38408517,39674723,3
7919112,3081609596,7076456,1
8817684,1390229631,67952740,5
8346180,7498092418,50968312,2
2243553,3334055527,79298972,4
9105154,8729426842,37904682,4
3559125,1722808791,51014003,2
16923,9775070757,55042740,4
330892,4737779056,43980719,5
4614205,2047483376,11493380,3
4276956,4758632331,34853377,4
9496117,4741574337,40841791,4
142997,5805120939,12277039,5
3138657,7550508,93127511,5
4847758,1966056265,63802820,3
2656395,6363072906,29095552,4
265156,7389054351,25585013,5
6014791,7146572423,80954112,1
8850683,4590810848,20298398,2
1452552,9226364404,29858395,4
6655277,6687792641,93924203,5
9712922,5183577434,2134827,1
6383340,7440785414,72132838,5
5779371,7932057095,73363613,4
3088210,6126906924,33675108,5
4267888,8997788831,72495274,1
7138726,3480516243,23567263,4
5257765,1234692850,76971644,5
1456324,4954911880,82359623,4
4712295,504060154,55060796,3
3029243,8723752267,13494314,2
9918278,5724116944,93938425,4
7390259,8161349145,19080489,3
364879,2985254380,73377004,1
9365010,9837170359,42723554,5
5595938,3915323515,32987624,3
7470294,8829163586,11387110,1
4767092,961526405,63083547,4
2440958,5792721465,49617892,1
2249584,8094117960,95018817,4
8008163,9318325652,89986926,3
6171781,852676412,65570302,4
2840947,6487883093,37309023,3
6067366,5398965602,99412119,3
1866592,6149664144,52678787,3
8194534,6231586256,12755730,2
2002448,4598622116,85518832,2
9370393,8971796779,21786873,3
7099942,2148246883,93563435,3
9066926,4357632507,6150721,1
7223334,3323576462,20163931,4
3711361,4220834107,74682740,5
2759035,4409513224,12814732,2
7031350,5610159677,90184276,5
9979278,6259219127,21577948,3
4476377,5628497118,50229203,4
3229379,1508576390,81541985,4
2676559,5922953060,96628029,5
8149792,5130838561,10524732,4
4210815,3217749279,40643232,1
4265897,9279422297,15043066,4
5483280,222955546,51661209,1
3663130,8290493339,69340015,1
7678119,6418952352,34381941,4
4005842,8978231928,73799927,4
6594277,3746306403,47625855,4
1570085,3157198428,61753272,4
4779387,981939883,51119088,3
8639376,6569836274,5228136,4
5915648,5695124358,90144978,5
3743726,773335066,26935187,4
9138721,3618712852,27049432,3
982797,6009732867,6982488,4
656832,7269785858,47939657,4
686445,5798831066,42102289,4
9422113,5330654120,90299101,4
4873604,462189338,34755436,4
6555494,7536187765,19091057,4
4463877,9938820107,27304727,4
2738650,9410751894,44859592,4
4341712,9172888683,71956734,1
756153,8018695018,68419593,4
5387189,7456610316,74231111,2
1364832,5627902734,69415494,4
1540943,5189768940,50045027,4
3383383,173709007,43034188,3
9435263,1485229334,17132416,2
4820453,9334479603,49147776,3
3294952,8674211510,10562528,3
9405496,390257855,5228136,3
4202428,6642374542,32019725,5
8775819,6585999443,93730857,3
8494396,622705569,93723634,5
66658,1635083835,79135318,2
5852690,7359512417,96511007,3
1774624,9237698013,79895967,1
4435315,3492935177,3660263,5
7249025,4324086468,68486301,1
8477173,9171218505,89968482,2
7178089,5068157547,46741896,1
5469312,8558710948,70459847,5
279599,3184669775,71643758,4
8292239,7079324691,38902193,4
3033136,4210311922,56195475,4
3992498,7660037070,82585664,3
6281860,9410025634,59643062,3
9827150,6798589010,18035010,4
5417463,5401466202,12305040,4
3977347,9102648124,81533356,4
9447774,1969956670,32203588,5
202063,1194228460,61516967,5
5606625,9628463148,12814732,5
7619898,7745364283,25585013,4
8608395,9892343037,55472026,1
377799,1588828749,11540364,3
5215859,4037647778,63802820,4
7828080,6664301655,57474553,1
2912120,7096225581,6319646,4
141849,79029185,39645619,2
6048344,7831967187,81528623,4
8567193,482214790,31156674,4
5889075,5931307224,2361575,3
7153564,6410432854,28995786,4
5791997,6124624375,26844216,4
6151959,8992870838,46504355,3
7592490,8377146126,33331259,5
5013175,7852428533,9246851,4
2853591,9258876870,26303194,3
5924590,6810940082,84953008,4
9803651,3330538479,98246574,2
5059034,7270469981,22210238,2
70270,5636241570,94281220,1
5954202,4467471002,74179536,5
142652,6201821502,45166203,4
3713340,6144140039,66233704,4
2667509,3310749597,95372766,5
4551114,5085488484,67215939,2
3853096,587498345,69863493,1
9834259,5136205193,82804543,1
3577097,9321319130,48943848,4
719655,9113393578,82359623,3
7530168,3860678807,65488134,3
7380675,3603683788,31026200,2
7811951,4472082279,41181125,1
5026119,4104732514,35156679,2
4561073,9050314096,75510747,4
3872293,9296105870,77614510,5
8563881,4678456188,21701991,4
3130596,812386333,72605638,1
7843030,8100314462,15345667,4
1901103,781509952,41878908,4
1658451,1918416669,99695529,4
8298665,1152165724,90448312,4
8638304,9664390656,16420489,1
5156455,2686950796,22081691,3
2116433,7332801173,89472859,4
389061,3503438244,24745800,2
5368561,4044591373,65782437,4
7366021,7817195618,40703374,4
5745866,8974710941,96109948,5
9229673,2811268404,98691989,4
5527888,7251548462,8955057,3
4375030,352037003,47955004,3
1368414,8510312737,89361574,4
8551149,3242700095,84468124,1
6020689,5833898647,18256339,4
7972447,7212771842,80315623,4
7921775,7799757050,19556566,3
468811,9593303695,22054087,3
9627690,7709693536,59353207,5
6398538,5092922964,92123198,3
8655854,8318806722,67696145,1
7089200,4352870279,60620291,4
4151824,6722040962,83412446,4
3496086,1690831615,20625627,4
9644547,6475689021,16341776,3
4666307,8361280131,28280172,5
4612938,2664549359,90586443,4
4641545,9510912773,9274874,4
3524865,3654462337,35826539,3
4001289,2308652017,54877984,3
2023749,8300200841,58214883,5
692930,5027243163,85072416,4
3700214,713290065,42227189,3
6873205,2006434350,20956158,1
2801282,6587221270,20496835,4
2922682,969705468,25447967,3
9254576,4492000627,63262519,2
9500538,977290328,14428954,4
6167610,8735245723,33331259,3
8006370,6299539090,80796977,3
6053522,2177211652,15808945,4
1785493,8972569491,72366758,5
464677,7658414712,54216497,4
1918439,2069355540,98540377,3
8802412,4084790776,75674671,4
5176427,8716008121,38613642,5
1239498,9781965606,8164639,4
7800873,8380133046,40392019,5
6796400,691827543,6637282,4
354518,5750245858,41146001,3
5554126,1578150657,32054313,2
3128991,9069556587,41811800,3
9903239,8396347551,36737539,4
370245,6083487488,11143197,5
1546968,3191281184,67538982,3
9781923,6397409024,12059049,2
8630714,9021529086,12272282,5
504583,8214544415,56780331,4
8466799,8569302709,7378768,3
3041233,2219192870,41155125,3
6743481,8537081061,57956497,2
3148056,9284683425,30755306,3
4099835,9774193601,19523014,4
5037560,7496826261,21658322,4
4292385,1058749075,51592174,4
2753841,7128038799,6724509,3
7657807,3596318350,59398136,3
3303179,3187042843,8651281,1
9863955,4673500573,59620534,4
7174582,881900445,34567918,1
3361006,9874112459,12799092,4
1916401,4531430634,32585389,4
6334835,6715699166,76987910,4
594056,4171748538,63083547,3
9923099,4093115982,10508763,3
1115275,2515279840,21573815,2
6514172,4981424948,79628054,4
300180,1911064507,40055711,2
